Recipient,Supplier,Year of order, ,Number ordered,0.1,Weapon designation,Weapon description,Number delivered,0.2,Year(s) of delivery,status,Comments,SIPRI TIV per unit,SIPRI TIV for total order,SIPRI TIV of delivered weapons
LIB,Netherlands,2017,,1,,Emer,OPV,1,,2018,Second hand,Second-hand; sold via UAE company; Libyan designation Al-Karama,10,10,10
LIB,Russia,2020,?,14,,MiG-29S,FGA aircraft,14,?,2020,Second hand,Second-hand; possibly flown by mercenaries,11.4,159.6,159.6
LIB,Russia,2020,?,50,?,R-27R/T,BVRAAM,50,?,2021; 2022,Second hand,R-27T version; for MiG-29 combat aircraft,0.08,3.8,3.8
LIB,Russia,2020,?,100,?,R-73,SRAAM,100,?,2021; 2022,Second hand,Probably second-hand,0.06,6,6
LIB,Russia,2020,,2,?,Su-24,bomber aircraft,2,?,2020,Second hand,Second-hand,14,28,28
LIB,UAE,2019,,50,?,5.70E+07,SAM,50,?,2019,New,For Pantsyr-S1 air-defence systems,0.25,12.5,12.5
LIB,UAE,2017,?,10,?,N35,APC,10,?,2017,New,,0.45,4.5,4.5
LIB,UAE,2014,?,103,?,Panthera T6,APC/APV,103,?,2015; 2016,New,Including 18 Tygra version,0.14,14.42,14.42
LIB,UAE,2019,?,2,?,96K9 Pantsyr-S1,self-propelled AD system,2,?,2019,Second hand,Second-hand; aid,4.4,8.8,8.8
LIB,UAE,2013,?,38,?,Typhoon,APC,38,?,2014,New,Typhoon GSS-300 version,0.2,7.6,7.6
LIB,United States,2013,?,38,?,vehicle engine,vehicle engine,38,?,2014,New,Cummins-8.81 (400hp) diesel engine; for 38 Typhoon APC from UAE,0.05,1.9,1.9
LIB,United States,2018,?,5,?,vehicle engine,vehicle engine,5,?,2018,New,Cummins 370hp diesel engine; for 5 Al-Wahsh APC from Jordan,0.05,0.25,0.25
LIB,unknown supplier(s),2017,?,10,?,Caiman,APC,10,?,2017,Second hand,Second-hand; supplier UAE or Egypt; aid,0.1,1,1
LIB,unknown supplier(s),2019,?,1,,PC-6 Porter,light transport aircraft,1,,2019,Second hand,Second-hand but modified for reconnaissance before delivery; bought by mercenary company for support of Libya HoR forces,0.18,0.18,0.18
LIB,unknown supplier(s),2019,?,8,?,Terrier LT-79,APC,8,?,2019,New,Supplier possibly UAE,0.14,1.12,1.12
LIB,unknown supplier(s),2019,?,5,?,Titan,APC,5,?,2019,New,Titan-DS,0.13,0.65,0.65
LIB,unknown supplier(s),2019,?,5,?,vehicle engine,vehicle engine,5,?,2019,New,±420hp diesel engine (possible Tatra (Czech) or Cummins (USA)); for 5 Al-Mared APC from Jordan,0.08,0.4,0.4
LIB,Turkiye,2019,,12,?,Bayraktar TB2,armed UAV,12,?,2019,New,,2.4,28.8,28.8
LIB,Turkiye,2019,,15,?,Kirpi,APC,15,?,2019,New,Possibly aid; Kirpi-2 version,0.25,3.75,3.75
LIB,Turkiye,2020,?,1,?,T-122/300,self-propelled MRL,1,?,2020,Second hand,Second-hand; aid,0.44,0.44,0.44
LIB,UAE,2015,?,8,?,Typhoon,APC,8,?,2016,New,Supplier uncertain,0.2,1.6,1.6
LIB,United States,2015,?,8,?,vehicle engine,vehicle engine,8,?,2016,New,Cummins-8.81 (400hp) diesel engine; for 8 Typhoon APC from UAE,0.05,0.4,0.4
LIB,United States,2019,?,15,?,vehicle engine,vehicle engine,15,?,2019,New,Cummins ISLe+ (350hp) diesel engine for 13 Kirpi-2 APC from Turkey,0.05,0.75,0.75
SRI,unknown supplier(s),2002,?,25,?,PM-43 120mm,mortar,25,?,2002,Second hand,Second-hand,0.1,2.5,2.5
SRI,unknown supplier(s),2005,?,2,?,Z-143L,light aircraft,2,?,2005,Second hand,Modified by LTTE for ground attack (with light improvised bombs),0.07,0.14,0.14
UGA,unknown supplier(s),2002,?,5,?,Strela-2,portable SAM,5,?,2002,New,,0.04,0.2,0.2
MAG,South Africa,2018,?,3,,AS-350/AS-550 Fennec,light helicopter,3,?,2018,Second hand,Second-hand; AS-350B2 version,0.36,1.08,1.08
MAG,UAE,2019,?,6,?,Panthera T4,APV,6,?,2020,New,,0.14,0.84,0.84
MAG,unknown supplier(s),2018,?,5,,Cessna-U206,light aircraft,5,,2019,Second hand,Second-hand,0.1,0.5,0.5
MAL,Austria,2018,?,2,?,Camcopter S-100,UAV,2,?,2018,New,,0.2,0.4,0.4
MAL,Brazil,2001,,18,,ASTROS-2,self-propelled MRL,18,?,2002,New,$197 m deal,0.95,17.1,17.1
MAL,Brazil,2007,,18,,ASTROS-2,self-propelled MRL,18,,2010,New,$300 m deal,0.95,17.1,17.1
MAL,Brunei,2014,?,4,,S-70 Black Hawk,transport helicopter,4,,2016,Second hand,Second-hand,2.9,11.6,11.6
MAL,Canada,2023,,4,,aircraft engine,aircraft engine,0,,,New,Pratt & Whitney Canada PW-127F (2620hp) turboprop for 2 ATR-72 MP aircraft from Italy,0.75,3,0
MAL,Canada,2006,,10,,aircraft engine,aircraft engine,10,,2007,New,Pratt & Whitney Canada PT-6A-25C (750hp) turboprop; for 10 PC-7 Mk-2 trainer aircraft from Switzerland,0.35,3.5,3.5
MAL,Canada,2013,?,5,?,aircraft engine,aircraft engine,5,,2016,New,Pratt & Whitney Canada PT-6A-25 (750hp) turboprop; for 5 PC-7 trainer aircraft from Switzerland,0.35,1.75,1.75
MAL,China,2008,,64,,FN-6,portable SAM,64,?,2009,New,,0.08,5.12,5.12
MAL,China,2017,,4,,LMS-68,OPV,4,,2019; 2021; 2022,New,MYR1 b deal ($256 m; originally ordered for MYR1.2 b incl production under licence in Malaysia but changed to all produced in China); Malaysian designation Keris,27.5,110,110
MAL,Denmark,2016,,2,,Scanter-6000,air/sea search radar,2,?,2017; 2018,New,For modernization of 2 Lekiu frigates,4.75,9.5,9.5
MAL,France,2010,,8,,2R2M 120mm,mortar,8,?,2010,New,MYR60 m ($19 m) deal; for 8 ACV-S mortar carriers from Turkey,0.3,2.4,2.4
MAL,France,2011,?,8,,2R2M 120mm,mortar,8,?,2018; 2019,New,For 8 Pars (AV-8) mortar carriers from Turkey,0.3,2.4,2.4
MAL,France,2001,,6,,AS-555SN Fennec,ASW helicopter,6,?,2003; 2004,New,MYR90 m ($38 m deal); incl for training,1,6,6
MAL,France,2004,,8,?,Damocles,aircraft EO system,8,?,2007; 2008; 2009,New,Part of EUR150m deal for avionics for Su-30MKM combat aircraft from Russia,1,8,8
MAL,France,2015,,3,,EC-120 Colibri,light helicopter,3,?,2016,New,For training; EC-120B version,0.7,2.1,2.1
MAL,France,2002,?,30,?,MM-40 Exocet,anti-ship missile,30,?,2003; 2004; 2005,New,MM-40 Block-2 version; for 2 FS-1500 (Kasturi) frigates,0.9,27,27
MAL,France,2014,,6,,Gowind-2500,frigate,0,,,New,MYR10.5 b ($2.4 b)'LCS' programme; produced under licence in Malaysia as 'Second Generation Patrol Vessel'; Malaysian designation Maharaja Lela; delivery planned from 2026 (delayed from 2019-2023),0,0,0
MAL,France,2015,,1,?,Ground Master-200,air search radar,1,?,2016,New,For use with Forcefield SAM system,10,10,10
MAL,France,2008,,1,,Ground Master-400,air search radar,1,,2013,New,,13,13,13
MAL,France,2010,,12,,H725 Caracal,transport helicopter,12,?,2012; 2013; 2014,New,MYR1.6 b ($500 m) deal; for SAR/CSAR,8,96,96
MAL,France,2018,,18,,LG1 105mm,towed gun,18,,2020; 2021,New,LG-1 Mk-3 version; assembled from kits in Malaysia,0.6,10.8,10.8
MAL,France,2015,?,150,?,MICA,BVRAAM,0,,,New,For Gowind-2500 (SGVP-LCS) frigates; selected 2015 but probably not yet ordered by end-2023,0.4,60,0
MAL,France,2001,?,2,,Ocean Master,MP aircraft radar,2,?,2003,New,For modernization of 2 King Air B-200T MP aircraft,2.5,5,5
MAL,France,2002,,1,,Scorpene,submarine,1,,2009,New,Part of EUR1.2 b deal (incl 1 more from Spain; incl over 50% barter); Malaysian designation Abdul Rahman,299.52,299.52,299.52
MAL,France,2002,,40,,SM-39 Exocet,anti-ship missile,40,?,2008; 2009; 2010; 2011,New,SM-39 Block-2 version: for Scorpene submarines,0.75,30,30
MAL,Germany,2009,?,2,,DSQS-24,ASW sonar,2,,2013; 2014,New,,6,12,12
MAL,Germany,2002,,8,,ship engine,ship engine,8,,2009,New,MAN 750hp diesel engine; for 2 Scorpene submarines from France and Spain,0.12,0.96,0.96
MAL,Germany,2014,?,24,,ship engine,ship engine,0,,,New,MTU 20V-1163 (9925hp) diesel engine for 6 Gowind-2500 (SGPV) frigates from France,3,72,0
MAL,Germany,2005,,16,?,TP400-D6,turboprop,16,?,2015; 2016; 2017,New,For 4 A400M transport aircraft from Spain,3,48,48
MAL,Germany,2005,,2,,TRML-3D,air search radar,2,?,2008,New,EUR18-20 m deal,10,20,20
MAL,Germany,2004,,32,,vehicle engine,vehicle engine,32,?,2004; 2005,New,D-2848 (350hp) diesel engine; part of $10 m deal for modernization of 32 K-200 KIFV APC to K-200A1; from South Korean production line,0.05,1.6,1.6
MAL,Germany,2010,,257,?,vehicle engine,vehicle engine,257,?,2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021,New,BFM-2015 (523hp) diesel engine; for 257 Pars APC and IFV from Turkey,0.08,20.56,20.56
MAL,Indonesia,2002,,2,,CN-235,transport aircraft,2,?,2005; 2006,New,$34 m deal; possibly second-hand; CN-235-100 version; incl for VIP transport,9,18,18
MAL,Italy,2003,,11,,A-109K,light helicopter,11,?,2005; 2006,New,$70-75 m deal (offsets incl assembly of some in Malaysia and technology transfers); A-109LOH version armed with 20mm gun and/or rockets,2.75,30.25,30.25
MAL,Italy,2023,,2,,ATR-72MP,ASW aircraft,0,,,New,Option on 4 more,28,56,0
MAL,Italy,2020,,3,,AW139,helicopter,3,?,2022,New,AW139HOM version,6,18,18
MAL,Italy,2002,,30,?,Black Shark,anti-ship/ASW torpedo,30,?,2009,New,For Scorpene submarines,1.6,48,48
MAL,Italy,2006,,8,,MB-339C,trainer/combat aircraft,8,,2009,New,EUR89 m deal; MB-339CM version,5.6,44.8,44.8
MAL,Italy,2001,?,24,?,Otomat-2,anti-ship missile,24,?,2002; 2004,New,For Laksmana (Assad) corvettes,1.1,26.4,26.4
MAL,Italy,2001,,1,,RAT-31DL,air search radar,1,,2003,New,$54 m deal,12.5,12.5,12.5
MAL,Italy,2013,?,12,,TMX,fire control radar,0,,,New,TMX-EO Mk-2 version; for 6 Gowind-2500 frigates from France,4.5,54,0
MAL,South Korea,2009,?,20,?,Barracuda,APC,20,?,2009,New,For police,0.25,5,5
MAL,South Korea,2023,,18,,FA-50,FGA aircraft,0,,,New,KRW1.2 tr ($920 m) 'LCA/LIFT' or 'FLIT' programme; option on 18 more; delivery planned from 2026,16.45,296.1,0
MAL,South Korea,2011,,2,,Gagah Samudera,OPV/training ship,2,,2017; 2018,New,MYR294 m ($95 m) deal; produced in Malaysia,40,80,80
MAL,South Korea,2023,,18,,EL/M-2032,combat aircraft radar,0,,,New,For 18 FA-50 combat aircraft from South Korea,2,36,0
MAL,Netherlands,2009,,2,,MIRADOR,EO search/fire control,2,,2013; 2014,New,For modernization of 2 FS-1500 (Kasturi) frigates,2.5,5,5
MAL,Netherlands,2014,,6,,SMART,air search radar,0,,,New,Smart-S Mk-2 version; for 6 Gowind frigates from France; assembled in Malaysia,12.5,75,0
MAL,Netherlands,2011,?,24,,SQUIRE,ground surv radar,24,?,2017; 2018; 2019; 2020; 2021,New,For use on 24 Pars (AV-8) APC from Turkey,0.5,12,12
MAL,Norway,2018,,48,?,NSM,anti-ship missile,48,,2021,New,EUR124 m deal; for Gowind-2500 (SGVP-LCS) frigates or modernized MEKO-A100 (Kedah) OPV,1,48,48
MAL,Pakistan,2001,,160,?,QW-1 Vanguard,portable SAM,160,?,2002; 2003,New,$13 m deal; Anza-2 version,0.07,11.2,11.2
MAL,Pakistan,2001,,450,?,Red Arrow-8,anti-tank missile,450,?,2002; 2003,New,$8.1 m deal; Baktar Shikan version,0.01,4.5,4.5
MAL,Poland,2003,,3,,MID-M,AEV,3,,2010,New,Part of $368-400 m deal (offsets $111 m),2,6,6
MAL,Poland,2003,,5,,PMC-90,armoured bridgelayer,5,?,2007; 2008; 2010,New,Part of $368-400 m deal (offsets $111 m); PMC Leguan version,1,5,5
MAL,Poland,2003,,48,,PT-91M,tank,48,,2007; 2008; 2009; 2010,New,Part of $368-400 m deal (offsets $111 m); PT-91M version; Malaysian designation Pendekar,3.2,153.6,153.6
MAL,Poland,2003,,6,,WZT-4,ARV,6,?,2007; 2008; 2010,New,Part of $368-400 m deal (offsets $111 m),1.4,8.4,8.4
MAL,Russia,2002,,382,,Igla-1,portable SAM,382,?,2002,New,$48 m deal (incl 40 launchers),0.07,26.74,26.74
MAL,Russia,2003,?,50,?,KAB-500/1500,guided bomb,50,?,2007; 2008; 2009; 2010,New,KAB-500L and KSB-1500L versions; for Su-30MKM combat aircraft,0.02,1,1
MAL,Russia,2003,?,25,?,Kh-29,ASM,25,?,2007; 2008; 2009,New,Kh-29T/L version; for Su-30MKM combat aircraft,0.2,5,5
MAL,Russia,2003,?,150,?,Kh-31A1,anti-ship/anti-radar missile,150,?,2007; 2008; 2009,New,Kh-31A and Kh-31P versions; for Su-30MKM combat aircraft,0.9,135,135
MAL,Russia,2001,,100,?,Metis-M,anti-tank missile,100,?,2001; 2002,New,$30 m deal,0.02,2,2
MAL,Russia,2003,?,150,?,R-27R/T,BVRAAM,150,?,2007; 2008; 2009,New,R-27RE (AA-10C) version; for Su-30MKM combat aircraft,0.19,28.5,28.5
MAL,Russia,2003,?,150,?,R-73,SRAAM,150,?,2007; 2008; 2009,New,For Su-30MKM combat aircraft,0.15,22.5,22.5
MAL,Russia,2012,,35,,R-77,BVRAAM,35,?,2012; 2013,New,$35 m deal,0.4,14,14
MAL,Russia,2003,,18,,Su-30MK,FGA aircraft,18,,2007; 2008; 2009,New,$900 m deal (offsets over 33% incl $270 m as barter and incl space technology transfer and training of Malaysian astronaut); Su-30MKM version,55,990,990
MAL,South Africa,2012,,78,?,LCT-30,IFV turret,78,?,2017; 2018; 2019; 2020; 2021,New,Part of EUR340 m deal; incl 54 with ZT-3 anti-tank missiles; for 78 Pars (AV-8) IFV from Turkey,0.6,46.8,46.8
MAL,South Africa,2012,,54,,Rogue,APC turret,54,?,2016; 2017; 2018; 2019; 2020; 2021,New,For 54 Pars (AV-8) APC from Turkey,0.05,2.7,2.7
MAL,South Africa,2012,,216,,ZT-3 Ingwe,anti-tank missile,216,?,2016; 2017; 2018; 2019,New,Part of EUR340 m deal; for Pars (AV-8) IFV,0.03,6.48,6.48
MAL,Spain,2005,,4,,A400M Atlas,transport aircraft,4,,2015; 2016; 2017,New,EUR500 m deal (offsets at least EUR400 m); incl for air-refueling role,73,292,292
MAL,Spain,2002,,1,,Scorpene,submarine,1,,2009,New,Part of EUR1.2 b deal (incl 1 more from France; incl over 50% barter),299.52,299.52,299.52
MAL,Sweden,2017,,500,?,NLAW,anti-tank missile,500,?,2020,New,,0.01,5,5
MAL,Sweden,2013,,6,,SAK-70 Mk-2 57mm,naval gun,0,,,New,$57 m deal; SAK-70 Mk-3 version; for 6 Gowind frigates from France; probably including assembly and/or production of components in Malaysia,2.5,15,0
MAL,Switzerland,2001,,3,?,Fieldguard,fire control radar,3,?,2002,New,For use in TECTRAN fire control system for Brazilian supplied ASTROS-2 MRL,2,6,6
MAL,Switzerland,2007,,3,,Fieldguard-3,fire control radar,3,,2010,New,For use in TECTRAN fire control system for Brazilian supplied ASTROS-2 MRL,3,9,9
MAL,Switzerland,2006,,10,,PC-7 Turbo Trainer,trainer aircraft,10,,2007,New,CHF70 m deal; PC-7 Mk-2 version,1.25,12.5,12.5
MAL,Switzerland,2014,?,5,,PC-7 Turbo Trainer,trainer aircraft,5,,2016,New,PC-7 Mk-2 version,1.25,6.25,6.25
MAL,Thailand,2015,,20,,First Win,APC,20,?,2016; 2017,New,Incl assembly in Malaysia; Malaysian designation AV4 Lipanbara,0.22,4.4,4.4
MAL,Turkiye,2008,?,8,,ACV-S,APC,8,,2010,New,Part of $153 m deal; mortar carrier version; Malaysian designation Adnan,0.31,2.48,2.48
MAL,Turkiye,2008,,28,,AIFV,IFV,28,,2010,New,Part of $153 m deal; ACV-300 version; Malaysian designation Adnan,0.87,24.36,24.36
MAL,Turkiye,2008,,20,,AIFV-APC,APC,20,,2010,New,Part of $153 m deal; ACV-300 version; incl 4 anti-tank; 2 CP and 14 ARV versions; Malaysian designation Adnan,0.27,5.4,5.4
MAL,Turkiye,2023,,3,,Anka,UAV,0,,,New,MYR424 m ($92 m) deal; Anka-S version; delivery planned 2025,3,9,0
MAL,Turkiye,2022,,20,,Ejder Yalcin,APC,20,?,2023,New,For use with Malaysian UN peacekeeping forces in Lebanon (UNIFIL); Malaysian designation Panthera 4x4,0.3,6,6
MAL,Turkiye,2023,,108,,Karaok,anti-tank missile,0,,,New,,0,0,0
MAL,Turkiye,2011,,123,?,Pars,APC,123,?,2016; 2017; 2018; 2019; 2020; 2021,New,Part of MYR7.6 b ($2.5 b) deal; AV8 Gempita version; incl 54 APC; 24 reconnaissance; 13 command post; 9 ambulance; 9 ARV; 9 maintenance; 8 120mm mortar carrier; 4 AEV/NBC and 3 SIGINT versions; incl assembly and production under licence in Malaysia,0.37,45.51,45.51
MAL,Turkiye,2011,,46,,Pars IFV-25,IFV,46,?,2014; 2015; 2016; 2017,New,Part of MYR7.6 b ($2.5 b) deal; AV8 version,1.32,60.72,60.72
MAL,Turkiye,2011,,88,?,Pars IFV-30,IFV,88,?,2017; 2018; 2019; 2020; 2021,New,Part of MYR7.6 b ($2.5 b) deal; AV8 Gempita version,0.72,63.36,63.36
MAL,UAE,2017,,9,,Guardian,APC,9,,2017,New,For use by Malaysian UN peacekeeping forces in Lebanon; Guardian XTreme version,0.18,1.62,1.62
MAL,United Kingdom,2005,?,4,?,air refuel system,air refuel system,4,,2015; 2016; 2017,New,For 4 A400M transport aircraft from Spain,10,40,40
MAL,United Kingdom,2002,,3,?,Blindfire,fire control radar,3,?,2006; 2007,New,For Jernas SAM system,2.5,7.5,7.5
MAL,United Kingdom,2015,,1,?,Forceshield,SAM system,1,?,2016,New,,7.5,7.5,7.5
MAL,United Kingdom,2002,,3,?,Jernas,SAM system,3,?,2005; 2006; 2007,New,GBP220 m ($400 m) deal (offsets incl production of components in Malaysia),25,75,75
MAL,United Kingdom,2002,,150,?,Rapier-2,SAM,150,?,2005; 2006; 2007,New,Offsets incl production of components in Malaysia); for Jernas SAM systems,0.14,21,21
MAL,United Kingdom,2001,,50,?,Sea Skua,anti-ship missile,50,?,2007,New,For Lynx helicopters,0.3,15,15
MAL,United Kingdom,2007,,31,,Seawolf,SAM,31,?,2010,New,MYR186 m ($57 m) deal; Malaysian missiles rebuilt in UK,0.25,7.75,7.75
MAL,United Kingdom,2015,,150,?,Starstreak,SAM,150,?,2016; 2017; 2018; 2020,New,For Forcefield SAM system,0.09,13.5,13.5
MAL,United Kingdom,2006,,8,,Viper,turbojet,8,,2009,New,For 8 MB-339CM trainer aircraft from Italy; from Italian production line,0.4,3.2,3.2
MAL,United States,2005,?,20,,AIM-120C AMRAAM,BVRAAM,20,?,2007,New,AIM-120C-5 version,0.6,12,12
MAL,United States,2015,,10,,AIM-120C AMRAAM,BVRAAM,10,,2016,New,AIM-120C-7 version,0.6,6,6
MAL,United States,2013,,20,,AIM-9X Sidewinder,BVRAAM,20,?,2015,New,$12 m deal; AIM-9X Block-2 version,0.18,3.6,3.6
MAL,United States,2002,,4,,aircraft engine,aircraft engine,4,?,2005; 2006,New,General Electric CT-7-9C3 (1750hp) turboprop for 2 CN-235 transport aircraft from Indonesia,0.5,2,2
MAL,United States,2020,,3,,APS-143(V),MP aircraft radar,3,?,2022,New,APS-143C(V)3 version; for modification of 3 CN-235 transport aircraft to MP aircraft (by Indonesian company); 'MSI' aid,2.5,7.5,7.5
MAL,United States,2012,,6,,ASQ-228 ATFLIR,aircraft EO system,6,?,2016; 2017,New,$26 m deal; for modernization of 6 F/A-18D combat aircraft,1.1,6.6,6.6
MAL,United States,2023,,18,?,F404,turbofan,0,,,New,For 18 FA-50 combat aircraft from South Korea,2.2,39.6,0
MAL,United States,2005,?,4,,Harpoon Block-1,anti-ship missile,4,,2006; 2007,New,AGM-84A version,0.9,3.6,3.6
MAL,United States,2009,,50,,JDAM,guided bomb,50,?,2011,New,,0.02,1,1
MAL,United States,2012,?,2,,King Air,light transport aircraft,2,,2013,New,King Air-350i version; for Malaysian company for training of Malaysian military,2.85,5.7,5.7
MAL,United States,2016,,6,,MD-530G,combat helicopter,6,,2022,New,MYR332 m ($77 m) deal,3,18,18
MAL,United States,2010,,60,?,Paveway,guided bomb,60,?,2011,New,GBU-10 and GBU-12 Paveway-2 versions,0.02,1.2,1.2
MAL,United States,2001,?,6,,RDR-1500,MP aircraft radar,6,?,2003; 2004,New,For 6 AS-555SN helicopters from France,2.25,13.5,13.5
MAL,United States,2012,?,4,,RDR-1700,MP aircraft radar,4,?,2014,New,For modernization of 4 King Air-200T MP aircraft,2.5,10,10
MAL,United States,2023,,4,,S-70 Black Hawk,transport helicopter,0,,,Second hand,Second-hand; $40 m lease; UH-60A+ version; delivery planned 2024,2.6,10.4,0
MAL,United States,2012,,2,?,ScanEagle,UAV,2,?,2013,New,MYR10 m ($3.3 m) lease via Malaysian company; for coastal surveillance,0.04,0.08,0.08
MAL,United States,2019,,12,,ScanEagle,UAV,12,?,2020; 2022,New,'Maritime Security Initiative' aid; SanEagle-2 version,0.04,0.48,0.48
MAL,United States,2018,?,8,,ship engine,ship engine,8,,2019; 2020,New,QSK-50 (2200hp) diesel engine; for modernization of 2 Combattante-2 (Perdana) FAC,0.25,2,2
MAL,United States,2021,,1,,TPS-77,air search radar,0,,,New,$25 m deal; delivery planned 2025,11,11,0
MAL,United States,2008,,56,,vehicle engine,vehicle engine,56,?,2010,New,Detroit Diesel 6V-53T (275hp) diesel engine for 56 AIFV (ACV-300) IFV/APC from Turkey,0.03,1.68,1.68
MAL,United States,2015,,20,?,vehicle engine,vehicle engine,20,?,2016; 2017,New,Cummins 200-300hp diesel engine; for 20 First Win APC from Thailand,0.03,0.6,0.6
MAL,United States,2022,,20,?,vehicle engine,vehicle engine,20,?,2023,New,Cummins (375hp) diesel engine for 20 Ejder Yalcin APC from Turkey,0.05,1,1
MAL,unknown supplier(s),2023,,178,?,vehicle engine,vehicle engine,0,,,New,340hp diesel engine for 178 Tarantula APC produced in Malaysia,0.05,8.9,0
MSI,Australia,2014,,1,,Guardian,patrol craft,0,,,New,Part of 'SEA-3036 Pacific Patrol Boat Replacement' aid programme; delivery planned 2024,7,7,0
MAS,India,2011,,1,,Barracuda,OPV,1,,2014,New,$60 m deal; for coast guard,27.5,27.5,27.5
MAS,India,2021,,1,,Dhruv,helicopter,1,,2022,Second hand,Probably second-hand; Dhruv Mk-3 version; loan; for coast guard,1.8,1.8,1.8
MAS,India,2021,,1,,Do-228,light transport aircraft,1,,2021,Second hand,Second-hand; lease as aid; for coast guard; Do-228-201 version,0.88,0.88,0.88
MAS,India,2021,,1,,Do-228,light transport aircraft,1,,2022,New,For coast guard; Do-228-201 version,2.2,2.2,2.2
MAS,India,2004,?,1,,Do-228MP,maritime patrol aircraft,1,,2004,New,For coast guard,7,7,7
MAS,India,2014,,1,,Do-228MP,maritime patrol aircraft,1,,2016,New,,7,7,7
MAS,India,2014,,2,,Naidu,patrol craft,2,,2016; 2017,New,USD21 m deal; for coast guard,18.85,37.7,37.7
MAS,Israel,2004,,1,,EL/M-2022,MP aircraft radar,1,,2004,New,For 1 Do-228MP MP aircraft from India,2.5,2.5,2.5
MAS,Israel,2014,,1,,EL/M-2022,MP aircraft radar,1,,2016,New,For 1 Do-228 MP aircraft from India,2.5,2.5,2.5
MEX,Brazil,2001,,1,,EMB-145AEW&C,AEW&C aircraft,1,,2004,New,Part of $230-250 m deal; incl for SIGINT; mainly for anti-narcotics operations,12,12,12
MEX,Brazil,2001,,2,,EMB-145MP,maritime patrol aircraft,2,,2004,New,Part of $230-250 m deal; mainly for anti-narcotics operations,12,24,24
MEX,Canada,2014,,12,?,aircraft engine,aircraft engine,12,?,2015; 2016,New,Pratt & Whitney Canada PT-6A-68 turboprop; for 12 PC-9 (T-6C+) trainer aircraft from USA,0.5,6,6
MEX,Canada,2008,,4,,aircraft engine,aircraft engine,4,,2009,New,Pratt & Whitney Canada PW-127G (2650hp) turboprop for 2 C-295 transport aircraft from Spain,0.75,3,3
MEX,Canada,2009,,10,,aircraft engine,aircraft engine,10,,2010; 2011,New,Pratt & Whitney Canada PW-127G (2650hp) turboprop for 5 C-295 transport aircraft from Spain,0.75,7.5,7.5
MEX,Canada,2010,,4,,aircraft engine,aircraft engine,4,,2011,New,Pratt & Whitney Canada PW-127G (2650hp) turboprop for 2 C-295 transport aircraft from Spain,0.75,3,3
MEX,Canada,2014,?,4,?,aircraft engine,aircraft engine,4,?,2015,New,Pratt & Whitney Canada PW-127G (2650hp) turboprop for 2 C-295W transport aircraft from Spain,0.75,3,3
MEX,Canada,2011,,2,,aircraft engine,aircraft engine,2,,2011,New,Pratt & Whitney Canada PW-127G (2650hp) turboprop for 5 C-295 transport aircraft from Spain,0.75,1.5,1.5
MEX,Canada,2014,,4,,aircraft engine,aircraft engine,4,?,2015,New,Pratt & Whitney Canada PW-127G (2650hp) turboprop for 2 C-295 transport aircraft from Spain,0.75,3,3
MEX,Canada,2006,,2,,aircraft engine,aircraft engine,2,,2006,New,Pratt & Whitney Canada PT-6A-62 (950hp) turboprop; for 2 PC-9 trainer aircraft from Switzerland,0.35,0.7,0.7
MEX,Canada,2011,?,6,?,aircraft engine,aircraft engine,6,?,2012,New,Pratt & Whitney Canada PT-6A-62 (950hp) turboprop; for 6 PC-9 (T-6C) trainer aircraft from USA,0.35,2.1,2.1
MEX,Canada,2013,?,6,?,aircraft engine,aircraft engine,6,?,2014,New,Pratt & Whitney Canada PT-6A-62 (950hp) turboprop; for 6 PC-9 (T-6C) trainer aircraft from USA,0.35,2.1,2.1
MEX,Canada,2014,,2,?,aircraft engine,aircraft engine,2,?,2014,New,Pratt & Whitney Canada PT-6A-63 (950hp) turboprop; for 2 PC-9 (T-6C) trainer aircraft from USA,0.35,0.7,0.7
MEX,Canada,2014,,11,?,aircraft engine,aircraft engine,11,?,2016; 2017; 2018,New,Pratt & Whitney Canada PT-6A-62 (950hp) turboprop; for 11 PC-9 (T-6C+) trainer aircraft from USA,0.35,3.85,3.85
MEX,Canada,2014,,24,?,aircraft engine,aircraft engine,24,?,2016; 2017,New,Pratt & Whitney Canada PT-6A-62 (950hp) turboprop; for 24 PC-9 (T-6C+) trainer aircraft from USA,0.35,8.4,8.4
MEX,Canada,2014,,1,,Challenger-600,light transport aircraft,1,,2014,New,Challenger-605 version; incl for VIP transport,12,12,12
